ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,High-Salary
440725,m,1991-03-26 00:00:00,90.4,cbse,2008,85.2,cbse,35,1,B.Tech/B.E.,information technology,78,35,1,Delhi,2012,595,665,605,0.9682374959,605,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,0.164,-0.8778,-0.2875,1
53132,m,1988-09-17 00:00:00,88.4,cbse,2006,82,cbse,4056,2,B.Tech/B.E.,information technology,55.6,4056,1,Maharashtra,2010,615,525,544,0.8431237267,515,-1,-1,-1,-1,-1,-1,-1.4992,0.9688,-0.6343,-0.2902,-1.7093,1
37396,m,1988-11-17 00:00:00,71.86,0,2006,72.17,0,223,2,B.Tech/B.E.,electronics & telecommunications,55.56,223,1,Maharashtra,2010,485,365,524,0.9107701642,-1,433,-1,-1,-1,-1,-1,-2.4266,0.5008,-0.0537,1.1199,0.3444,0
327759,m,1990-10-05 00:00:00,81.6,cbse,2008,87.6,cbse,13,1,B.Tech/B.E.,computer engineering,76.48,13,1,Delhi,2012,465,605,555,0.9303706072,565,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-0.1437,-0.2344,-0.4776,1
1283923,m,1992-08-01 00:00:00,89,cbse,2009,67,state board,2772,2,B.Tech/B.E.,electronics and communication engineering,70,2772,0,Andhra Pradesh,2014,720,530,675,-1,375,-1,-1,-1,-1,-1,-1,-0.0154,0.7119,0.4711,-0.6147,0.2889,1
1203348,m,1991-03-25 00:00:00,81.25,state board,2009,75.85,state board,577,2,B.Tech/B.E.,computer science & engineering,81,577,1,West Bengal,2013,545,530,630,0.6226429158,755,-1,407,-1,-1,-1,-1,0.5591,0.5454,0.4711,-0.6147,1.247,1
942576,f,1990-11-24 00:00:00,77,state board,2008,79,state board,8541,2,B.Tech/B.E.,electronics and communication engineering,86,8541,0,Tamil Nadu,2012,405,390,295,0.1121394382,-1,228,-1,-1,-1,286,-1,-0.0154,0.2124,0.3174,-1.5021,1.247,0
1037564,m,1991-07-20 00:00:00,87.62,state board,2009,86,state board,6953,2,B.Tech/B.E.,electronics & instrumentation eng,71.7,6953,0,West Bengal,2013,440,480,465,-1,-1,-1,-1,-1,-1,-1,-1,0.8463,0.0459,0.4711,-0.1076,0.2889,0
633241,m,1993-10-06 00:00:00,68.6,cbse,2009,70,cbse,11630,2,B.Tech/B.E.,electronics and communication engineering,71.3,11630,0,Uttar Pradesh,2013,520,535,620,0.3760595867,-1,300,-1,-1,-1,-1,-1,-0.0154,1.0449,0.6248,-1.8824,0.8637,1
644584,m,1988-01-03 00:00:00,54,icse,2006,61,state board,12557,2,B.Tech/B.E.,information technology,71.23,12557,0,Uttar Pradesh,2012,640,485,485,0.4508765845,395,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,0.6248,1.1601,-0.0943,0
339210,m,1989-06-22 00:00:00,70.2,cbse,2007,66.2,cbse,6408,2,B.Tech/B.E.,computer engineering,65.98,6408,0,Uttar Pradesh,2011,545,445,485,0.9303706072,565,-1,-1,-1,-1,-1,-1,-0.0696,0.0328,-1.6502,-1.05407,-0.2875,0
982693,m,1992-11-06 00:00:00,70,cbse,2010,65,cbse,387,2,B.Tech/B.E.,computer science & engineering,71,387,0,Uttar Pradesh,2014,420,485,415,0.276047228,345,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,-1.8344,0.0192,0.2889,0
813008,m,1992-09-21 00:00:00,69,state board,2010,76,state board,13388,2,B.Tech/B.E.,mechanical engineering,7.56,13388,0,Madhya Pradesh,2014,380,475,605,0.7553751209,-1,-1,-1,446,-1,-1,-1,1.9953,-0.9531,-1.6807,-0.8682,-0.8608,0
239756,m,1989-04-10 00:00:00,85.92,karnataka,2007,79.87,karnataka state,1866,2,B.Tech/B.E.,computer engineering,71.07,1866,1,Karnataka,2011,495,565,454,0.9682374959,605,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.4891,0.2973,0.9763,1
1268067,m,1994-08-17 00:00:00,89.6,state board,2011,95.8,state board,9748,2,B.Tech/B.E.,computer science & engineering,72.45,9748,1,Telangana,2015,545,545,690,0.1447898895,455,-1,284,-1,-1,-1,-1,-0.0154,-1.9521,-1.527,0.1459,-2.9686,1
640729,f,1991-10-18 00:00:00,76,cbse,2009,77,cbse,1622,2,B.Tech/B.E.,information technology,76.13,1622,0,Madhya Pradesh,2013,500,545,605,0.8841225116,535,-1,-1,-1,-1,-1,-1,0.1282,0.3789,-0.2974,-0.1076,-1.0524,1
206733,m,1989-05-04 00:00:00,74.33,up board,2006,77,up board,144,2,B.Tech/B.E.,information technology,76,144,0,Uttar Pradesh,2011,475,415,565,0.8431237267,515,-1,-1,-1,-1,-1,-1,-0.2628,-1.8393,0.0914,-1.3478,0.5024,0
239580,m,1987-07-10 00:00:00,54,0,2005,70,0,973,2,B.Tech/B.E.,computer engineering,65,973,0,Uttar Pradesh,2010,375,435,485,0.5632678237,425,-1,-1,-1,-1,-1,-1,0.2009,1.2808,0.8171,0.0623,0.1864,0
661111,f,1992-04-24 00:00:00,84,state board,2009,77,state board,3944,2,B.Tech/B.E.,computer science & engineering,77.6,3944,1,Tamil Nadu,2013,605,475,325,0.4138382558,385,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,0.1637,-0.3612,0.0973,0
730050,m,1991-09-26 00:00:00,83,state board,2009,72,state board,11153,2,B.Tech/B.E.,applied electronics and instrumentation,75,11153,1,West Bengal,2013,380,595,680,0.124502074,-1,233,-1,-1,-1,-1,-1,0.7027,0.2124,0.9322,0.9066,-0.2859,0
1135588,m,1991-06-29 00:00:00,87.2,state board,2009,85.9,state board,8353,2,B.Tech/B.E.,electronics and communication engineering,63.75,8353,0,Telangana,2013,525,510,430,-1,465,-1,438,-1,-1,-1,-1,0.1282,-0.1206,0.1637,0.5262,-0.0943,0
1111630,m,1993-04-27 00:00:00,82.28,icse,2010,87.2,cbse,8840,2,B.Tech/B.E.,computer and communication engineering,77.26,8840,0,Uttar Pradesh,2014,560,540,475,-1,655,-1,500,-1,-1,-1,-1,0.2718,0.7119,1.3933,-2.2627,0.2889,0
230113,m,1989-01-19 00:00:00,88,cbse,2006,81.4,cbse,1390,2,B.Tech/B.E.,computer engineering,75.57,1390,0,Uttar Pradesh,2011,705,625,625,0.9974278332,705,-1,-1,-1,-1,-1,-1,0.51,1.2808,0.0914,-0.7603,0.5024,1
34472,m,1988-04-30 00:00:00,90.2,cbse,2006,82.4,cbse,10950,1,B.Tech/B.E.,chemical engineering,75,10950,0,Punjab,2010,645,615,695,-1,445,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,0.3817,0.0623,0.0284,1
661647,m,1991-08-30 00:00:00,60,cbse,2009,66,state board,15866,2,B.Tech/B.E.,computer science & engineering,60,15866,0,Haryana,2013,555,440,310,0.3565364877,385,-1,346,-1,-1,-1,-1,0.7027,0.0459,0.4711,-0.995,-0.2859,1
417459,m,1990-12-21 00:00:00,75,cbse,2008,58,cbse,378,2,B.Tech/B.E.,computer engineering,62.17,378,0,Haryana,2012,425,485,295,0.3423148999,365,-1,-1,-1,-1,-1,-1,1.2828,0.9688,0.4906,0.4148,0.3444,0
640581,f,1991-09-25 00:00:00,77.8,cbse,2009,79.4,cbse,1622,2,B.Tech/B.E.,computer engineering,80,1622,0,Madhya Pradesh,2013,520,655,825,0.7656735812,485,-1,-1,-1,-1,-1,-1,0.2718,1.0449,0.01,-0.8682,0.2889,1
823407,m,1991-09-30 00:00:00,93,cbse,2010,85.6,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,89,272,0,Punjab,2014,605,545,680,0.4935963873,435,324,-1,-1,-1,-1,-1,-0.4463,1.7109,-0.4511,-0.4879,1.6302,1
1268344,m,1990-03-10 00:00:00,78,icse,2009,75,cbse,7765,2,B.Tech/B.E.,mechanical engineering,73,7765,0,Uttar Pradesh,2014,630,555,570,0.0669607065,-1,-1,-1,253,-1,-1,-1,1.7081,-0.1206,0.01,-1.7556,0.2889,0
640533,m,1992-08-29 00:00:00,88.4,cbse,2009,91,cbse,1622,2,B.Tech/B.E.,computer engineering,70.35,1622,0,Madhya Pradesh,2013,590,595,680,0.8431237267,515,-1,-1,-1,-1,-1,-1,0.4155,1.2114,0.3174,-0.7415,0.6721,1
133165,m,1988-10-12 00:00:00,71.6,ssc,2006,71,hsc,1358,2,B.Tech/B.E.,electronics and electrical engineering,60.38,1358,1,Maharashtra,2010,465,395,595,0.8246664007,415,400,-1,-1,-1,-1,-1,-2.1175,-1.3713,-2.6662,1.4724,0.0284,0
103861,m,1988-07-21 00:00:00,75.1,anglo indian,2006,81.2,state board,519,2,B.Tech/B.E.,electronics and communication engineering,71,519,1,Tamil Nadu,2010,505,305,495,0.3760595867,445,300,-1,-1,-1,-1,-1,1.7465,0.3448,-0.344,-0.0552,0.8183,1
186085,m,1988-06-30 00:00:00,74.5,up board,2005,72.8,up board,66,2,B.Tech/B.E.,electronics and communication engineering,71.41,66,0,Uttar Pradesh,2010,325,445,395,0.538386893,-1,333,-1,-1,-1,-1,-1,0.2009,0.0328,0.9623,0.2973,-0.4455,0
359993,m,1990-05-20 00:00:00,72,state board,2007,60,state board,1245,2,B.Tech/B.E.,computer engineering,64,1245,1,Tamil Nadu,2012,345,375,315,0.3423148999,365,-1,-1,-1,-1,-1,-1,-1.1128,-1.3713,-0.344,1.1492,-2.6572,0
732482,m,1992-03-27 00:00:00,78.4,cbse,2008,71.8,cbse,8195,1,B.Tech/B.E.,information technology,74.24,8195,1,Delhi,2013,425,570,595,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.4155,0.5454,-2.7565,-1.6289,0.2889,1
1075216,m,1991-01-28 00:00:00,65,cbse,2009,67,cbse,7736,2,B.Tech/B.E.,computer science & engineering,71.18,7736,0,Chhattisgarh,2013,535,455,405,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.5899,-0.9531,-1.2196,-1.1218,-0.8608,1
333459,m,1990-10-11 00:00:00,54,state,2006,63,state,6434,2,B.Tech/B.E.,electronics and communication engineering,71,6434,0,Uttarakhand,2012,385,485,355,0.6944793277,-1,366,-1,-1,-1,340,-1,-1.1901,0.0328,0.9623,0.88483,-0.169,0
984343,m,1991-07-15 00:00:00,84.2,cbse,2010,76.2,cbse,387,2,B.Tech/B.E.,mechanical engineering,64.5,387,0,Uttar Pradesh,2015,560,470,500,0.0669607065,-1,-1,-1,253,-1,-1,-1,0.4155,0.5454,1.8543,-0.1076,0.8637,0
341146,f,1991-02-14 00:00:00,69.73,state board,2008,75.5,state broad,8743,2,B.Tech/B.E.,industrial engineering,65,8743,0,Maharashtra,2012,395,425,554,0.6603349877,-1,-1,-1,435,-1,-1,-1,-0.0154,0.0459,-1.2196,-1.1218,0.2889,1
815488,m,1991-06-01 00:00:00,92.12,icse,2009,81,icse,14541,1,B.Tech/B.E.,electronics and electrical engineering,82.2,14541,0,Orissa,2013,675,640,530,0.9961559709,-1,-1,-1,-1,660,-1,-1,1.4208,1.5444,0.7785,-0.7415,-0.2859,1
335201,m,1990-10-01 00:00:00,74,up board,2006,76.6,up board,198,2,B.Tech/B.E.,mechanical engineering,73.6,198,0,Uttar Pradesh,2012,475,575,615,0.9586820166,-1,-1,-1,538,-1,-1,-1,-0.5719,1.2028,-0.8157,0.41483,-0.2875,1
453187,m,1990-03-28 00:00:00,65,cbse,2008,56,cbse,11759,2,MCA,computer application,67.37,11759,0,Uttarakhand,2014,465,560,365,0.8422483223,465,-1,469,-1,-1,-1,-1,1.4208,1.2114,0.6248,-1.7556,0.4805,0
1260265,m,1990-11-01 00:00:00,92,state board,2008,77.8,state board,9806,2,B.Tech/B.E.,instrumentation and control engineering,79,9806,1,Gujarat,2012,385,565,430,0.9985914481,335,-1,-1,-1,-1,-1,-1,0.8463,-0.1206,-0.6048,-0.3612,0.4805,1
586115,m,1990-03-10 00:00:00,74,wbbse,2007,71,wbbhse,13040,2,B.Tech/B.E.,information technology,80.7,13040,1,West Bengal,2012,500,520,455,0.8646854134,525,-1,-1,-1,-1,-1,-1,-1.308,1.3779,1.0859,-0.6147,-0.6692,0
333417,m,1991-01-27 00:00:00,69.4,cbse,2008,61.2,cbse,6434,2,B.Tech/B.E.,computer engineering,78.8,6434,0,Uttarakhand,2012,395,565,655,0.8841225116,535,-1,-1,-1,-1,-1,-1,-1.3447,-0.7473,-0.9245,0.41483,-0.8799,1
932813,f,1992-03-16 00:00:00,75.6,icse,2010,84,icse,6874,2,B.Tech/B.E.,computer science & engineering,75.6,6874,0,Uttarakhand,2014,675,570,630,0.8646854134,525,-1,-1,-1,-1,-1,-1,0.4155,0.5454,0.9322,-0.2344,-0.0943,1
676764,m,1989-09-06 00:00:00,71.4,state board,2007,68.8,state board,547,2,MCA,computer application,79.1,547,0,Madhya Pradesh,2013,395,425,590,0.9168699611,555,-1,-1,-1,-1,-1,-1,-1.7389,-2.1186,-2.2954,0.0192,-1.8189,0
614839,m,1992-10-28 00:00:00,75,cbse,2010,75,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,73,272,0,Punjab,2014,310,450,500,0.3387863472,335,292,-1,-1,-1,-1,-1,-0.5899,-0.2871,0.6248,0.9066,-0.0943,0
1202849,f,1993-05-20 00:00:00,89.6,state board,2010,85.7,state board,4359,2,B.Tech/B.E.,computer science & engineering,71.9,4359,1,Telangana,2014,490,495,355,0.2378028398,395,-1,315,-1,-1,-1,-1,0.5591,-0.7866,-1.527,-0.3612,0.4805,1
713848,m,1990-07-24 00:00:00,84,state board,2008,75.6,cbse,231,2,B.Tech/B.E.,electronics & telecommunications,68,231,0,Maharashtra,2012,720,620,590,0.9854613943,475,500,-1,-1,-1,-1,-1,-1.4517,-1.4526,-2.2954,-0.2344,-2.2021,1
786671,m,1992-05-18 00:00:00,71.66,state board,2009,86.8,state board,11852,2,B.Tech/B.E.,computer science & engineering,73.1,11852,0,Andhra Pradesh,2013,465,545,545,0.9014895714,545,-1,-1,-1,-1,-1,-1,-0.4463,0.5454,0.4711,-0.2344,-0.6692,0
1088588,m,1993-07-02 00:00:00,88.5,state board,2010,95.2,state board,1341,2,B.Tech/B.E.,mechanical engineering,78.36,1341,1,Telangana,2014,465,520,525,0.725984148,-1,-1,-1,438,-1,-1,-1,0.7027,0.0459,-0.9122,-0.1076,-0.6692,1
1043852,m,1993-01-26 00:00:00,81,cbse,2009,67.7,cbse,12926,2,B.Tech/B.E.,information technology,67.7,12926,0,Punjab,2013,510,480,705,0.9168699611,555,-1,-1,-1,-1,-1,-1,1.2772,0.2124,-1.2196,-0.2344,1.247,1
29161,m,1989-05-31 00:00:00,64,cbse,2006,58.4,cbse,347,2,B.Tech/B.E.,information technology,73,347,0,Uttar Pradesh,2010,505,565,465,0.4138382558,385,-1,-1,-1,-1,-1,-1,-2.272,-0.1232,-0.7794,0.1798,0.5024,0
715228,m,1991-08-06 00:00:00,82.8,state board,2008,73.11,state board,2766,2,B.Tech/B.E.,electronics and communication engineering,71.81,2766,0,Madhya Pradesh,2012,510,495,340,0.538386893,-1,333,-1,-1,-1,-1,-1,1.5644,0.7119,-0.9122,-2.5163,-0.6692,1
133296,m,1988-12-20 00:00:00,66,rbse,2006,55,rbse,4948,2,B.Tech/B.E.,computer engineering,66,4948,1,Rajasthan,2010,405,585,415,0.6000571823,435,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.0537,1.4724,1.4502,0
1060371,m,1993-07-01 00:00:00,70.3,state board,2010,73.2,state board,11869,2,B.Tech/B.E.,electronics and communication engineering,67.46,11869,0,Andhra Pradesh,2014,420,350,295,0.3387863472,295,292,-1,-1,-1,-1,-1,1.8517,0.3789,-0.7585,-0.6147,0.6721,0
980748,m,1992-02-25 00:00:00,88,cbse,2009,72,cbse,7557,2,B.Tech/B.E.,computer science & engineering,71,7557,1,Delhi,2014,490,675,680,-1,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,0.6248,1.5404,-1.0524,1
211252,m,1988-07-23 00:00:00,83,ssc,2005,88,board of intermediate,495,2,MCA,computer application,82,495,1,Telangana,2011,535,505,515,0.9872070859,645,-1,-1,-1,-1,-1,-1,0.6646,0.1888,-0.0537,-0.6428,-0.2875,1
308499,f,1988-08-02 00:00:00,77,cbse,2007,70,cbse,5442,2,B.Tech/B.E.,electronics and communication engineering,69.34,5442,0,Kerala,2011,505,445,445,0.6944793277,365,366,-1,-1,-1,366,-1,0.9737,-0.9033,0.0914,-1.8179,-1.2354,0
806357,m,1993-08-15 00:00:00,54,state board,2010,62,state board,11759,2,B.Tech/B.E.,computer science & engineering,62,11759,0,Uttarakhand,2014,380,350,135,0.002750145104,385,-1,130,-1,-1,-1,-1,-0.0154,-0.6201,-0.7585,-0.7415,0.0973,0
239903,m,1989-09-25 00:00:00,92.8,0,2007,88.66,0,1866,2,B.Tech/B.E.,electronics & telecommunications,84.13,1866,1,Karnataka,2011,355,505,615,0.8246664007,425,400,-1,-1,-1,473,-1,-1.1901,-0.4353,-2.0856,2.0599,-0.2875,1
259974,f,1989-08-20 00:00:00,73,0,2007,82.56,0,4522,2,B.Tech/B.E.,electronics and communication engineering,73,4522,0,Tamil Nadu,2010,404,455,385,-1,345,-1,-1,-1,-1,-1,-1,0.2009,-2.6193,0.9623,1.1199,-0.7615,0
109066,m,1988-11-16 00:00:00,64,gseb,2006,49.5,gseb,988,2,B.Tech/B.E.,electronics and communication engineering,54,988,0,Gujarat,2010,595,595,535,0.6944793277,-1,366,-1,-1,-1,-1,-1,0.0464,-0.2793,0.8171,2.1774,1.1343,0
682689,m,1990-02-23 00:00:00,74,icse,2008,69,icse,13599,2,B.Tech/B.E.,computer science & engineering,76.2,13599,1,West Bengal,2013,650,555,650,0.6000571823,435,-1,-1,-1,-1,-1,-1,0.2718,0.8784,0.1637,-2.0092,-1.244,0
455357,m,1990-09-14 00:00:00,76.8,cbse,2008,65,cbse,272,2,B.Tech/B.E.,computer engineering,66.6,272,0,Punjab,2012,435,464,525,0.5632678237,425,-1,-1,-1,-1,-1,-1,0.9737,-0.5523,-1.4688,-1.1128,-1.2354,0
577498,m,1991-04-04 00:00:00,75.2,state board,2009,84.6,state board,7376,2,B.Tech/B.E.,mechanical engineering,68.8,7376,0,Uttar Pradesh,2013,415,545,545,0.6541074745,-1,-1,-1,420,-1,-1,-1,-0.5899,-1.9521,-1.0659,0.9066,-0.8608,0
611126,m,1991-05-17 00:00:00,82,state board,2009,88.4,state board,13193,2,B.Tech/B.E.,electronics and electrical engineering,72.46,13193,0,Chhattisgarh,2013,660,460,635,0.6618344758,-1,-1,-1,-1,446,-1,-1,-0.159,-1.2861,-2.7565,0.0192,-2.5853,1
465339,f,1990-08-01 00:00:00,90,ssc,2008,93,board of intermediate,8970,2,B.Tech/B.E.,computer engineering,83.7,8970,1,Telangana,2012,425,515,395,0.4883479768,405,-1,-1,-1,-1,-1,-1,0.3555,-0.2793,0.2366,1.4724,0.5419,0
335947,m,1990-09-24 00:00:00,76.33,"board of secondary education,ap",2008,86.1,"board of intermediate education,ap",1141,2,B.Tech/B.E.,electronics and communication engineering,73.31,1141,0,Andhra Pradesh,2012,415,415,705,0.2294817549,365,266,-1,-1,-1,366,-1,0.9737,0.6568,-0.9245,-1.4066,0.0284,1
1138769,m,1991-09-16 00:00:00,67,state board,2009,64,state board,8131,2,B.Tech/B.E.,information technology,62,8131,0,Tamil Nadu,2013,325,370,260,0.04099931036,315,-1,223,-1,-1,-1,-1,0.5591,0.2124,0.9322,1.1601,1.4386,0
331680,m,1991-07-19 00:00:00,80.1,matriculation,2008,78.34,state board,8011,2,B.Tech/B.E.,electronics and communication engineering,79.23,8011,0,Tamil Nadu,2012,505,575,635,0.960603252,-1,466,-1,-1,-1,420,-1,-0.4173,-0.2793,0.672,-0.76027,-0.643,0
330663,f,1991-02-27 00:00:00,80.83,ssc,2008,92.2,bie,9837,2,B.Tech/B.E.,computer engineering,78.85,9837,1,Telangana,2012,445,605,625,0.8431237267,515,-1,-1,-1,-1,-1,-1,0.6646,0.7348,-1.1422,0.4148,-0.4455,1
1026244,f,1993-08-07 00:00:00,69,icse,2010,93.6,state board,12434,2,B.Tech/B.E.,electronics and communication engineering,78.3,12434,0,Andhra Pradesh,2014,455,485,535,0.6493897148,395,356,-1,-1,-1,-1,-1,1.1336,0.8784,1.547,-0.8682,0.4805,1
239715,m,1989-12-01 00:00:00,89.4,cbse,2006,68,cbse,1866,2,B.Tech/B.E.,electronics and communication engineering,68.3,1866,1,Karnataka,2011,635,525,525,0.6944793277,385,366,-1,-1,-1,313,-1,0.0464,0.3448,0.9623,-0.2902,0.5024,1
1129543,m,1990-01-26 00:00:00,64,state board,2007,60,state board,4866,2,MCA,computer application,77,4866,0,Tamil Nadu,2013,385,410,330,0.08005528134,355,-1,253,-1,-1,-1,-1,-0.8772,-0.1206,1.3933,0.3995,0.2889,0
330602,m,1990-12-26 00:00:00,76.67,ssc,2008,82.6,bie,8818,2,B.Tech/B.E.,information technology,66.39,8818,1,Telangana,2012,565,565,415,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.3555,1.5538,0.3817,-0.29027,0.6603,1
1006613,m,1993-03-10 00:00:00,77.83,cbse,2010,69.6,cbse,449,2,B.Tech/B.E.,electronics and electrical engineering,75.4,449,1,Tamil Nadu,2013,630,675,500,0.6845650677,405,-1,-1,-1,452,-1,-1,1.7081,1.5444,1.3933,-1.3753,1.0554,1
333860,f,1990-03-22 00:00:00,76,ssc,2008,81,ssc,11168,2,B.Tech/B.E.,aeronautical engineering,77,11168,1,Telangana,2012,395,395,535,0.6070340381,335,-1,-1,409,-1,-1,-1,-0.881,-0.9033,-0.7068,-0.40777,0.3444,0
435389,m,1991-07-18 00:00:00,57,0,2008,49,0,11982,2,B.Tech/B.E.,computer engineering,65,11982,0,Orissa,2012,355,395,255,-1,-1,-1,-1,-1,-1,-1,-1,-1.3447,0.6178,-0.1626,1.1199,-0.9194,0
514167,m,1990-02-20 00:00:00,57.67,uttar pradesh,2007,74,uttar pradesh,2540,2,B.Tech/B.E.,computer engineering,76.26,2540,0,Uttar Pradesh,2012,555,495,810,0.8431237267,515,-1,-1,-1,-1,-1,-1,0.3941,0.8128,0.2366,-1.3184,0.3444,0
42876,m,1987-10-23 00:00:00,83.14,ghseb,2006,58,ghseb,412,2,B.Tech/B.E.,chemical engineering,69.94,412,0,Gujarat,2010,595,435,475,-1,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444,0
619423,m,1992-06-03 00:00:00,79.2,state board,2009,89.33,state board,9099,2,B.Tech/B.E.,electrical engineering,77,9099,0,Tamil Nadu,2013,380,400,470,0.6106119875,395,-1,-1,-1,433,-1,-1,-1.0208,-0.7866,-1.0659,-0.3612,-2.5853,0
637345,m,1991-07-03 00:00:00,50,icse,2009,56,state board,1428,2,B.Tech/B.E.,electronics and communication engineering,62.15,1428,1,Telangana,2013,405,330,210,0.3760595867,305,300,253,-1,-1,286,-1,-0.159,-0.1206,0.3174,0.0192,0.2889,0
1014805,m,1986-12-12 00:00:00,61,cbse,2004,60.3,cbse,1744,2,MCA,computer application,71,1744,0,Uttar Pradesh,2014,490,420,390,0.9538997751,435,-1,530,-1,-1,-1,-1,0.1282,0.2124,0.01,-0.4879,0.2889,0
842506,f,1992-03-22 00:00:00,91.21,state board,2010,79.9,state board,473,2,B.Tech/B.E.,information technology,61.89,473,1,Maharashtra,2014,525,520,595,0.4867470084,415,-1,376,-1,-1,-1,-1,-0.4463,-2.1186,0.1637,0.5262,-2.3937,0
326565,f,1990-02-05 00:00:00,78,cbse,2008,66.6,cbse,3879,2,B.Tech/B.E.,electronics and electrical engineering,63,3879,0,Madhya Pradesh,2012,585,315,455,0.5198639181,-1,300,-1,-1,411,-1,-1,-1.3447,-0.2012,0.4906,-0.40777,-1.0774,1
347445,m,1991-03-31 00:00:00,62,up,2006,59,up,12478,2,B.Tech/B.E.,electronics and communication engineering,65.16,12478,0,Uttar Pradesh,2012,375,435,455,0.9107701642,285,433,-1,-1,-1,-1,-1,0.3941,-0.9033,-1.5051,-0.9659,-1.2354,0
843714,m,1991-04-02 00:00:00,61,state board,2008,63,state board,5818,2,B.Tech/B.E.,electronics & telecommunications,68.7,5818,0,Orissa,2013,310,390,295,-1,385,-1,-1,-1,-1,-1,-1,-2.457,-0.4536,-0.2974,3.0617,1.247,0
1259848,f,1992-11-26 00:00:00,89.33,state board,2010,95.5,state board,14651,1,B.Tech/B.E.,electronics and communication engineering,79.96,14651,0,Telangana,2014,545,520,645,0.9972989679,495,548,-1,-1,-1,-1,-1,0.5591,0.8784,0.6248,0.653,1.0554,0
1251526,f,1993-11-23 00:00:00,49,cbse,2010,60,cbse,14852,2,B.Tech/B.E.,electronics and communication engineering,68,14852,0,Uttar Pradesh,2014,475,485,485,0.4935963873,-1,324,-1,-1,-1,292,-1,-0.3027,1.2114,0.1637,0.3995,1.247,0
266926,m,1991-09-12 00:00:00,79,cbse,2007,70,cbse,78,2,B.Tech/B.E.,electronics and communication engineering,65,78,0,Uttar Pradesh,2011,475,585,625,0.3760595867,-1,300,-1,-1,-1,-1,-1,-1.1901,0.1888,-0.0537,0.2973,-0.4455,1
126883,m,1989-07-18 00:00:00,81.83,board of secondary education,2006,87.6,board of intermediate education,4036,2,B.Tech/B.E.,electronics and electrical engineering,65.39,4036,0,Andhra Pradesh,2010,375,355,565,0.9107701642,315,433,-1,-1,-1,-1,-1,-0.5719,-0.7473,-0.344,0.0623,-0.6035,1
1063702,f,1991-07-16 00:00:00,65,cbse,2009,57.8,cbse,15623,2,B.Tech/B.E.,computer science & engineering,68,15623,0,Chhattisgarh,2013,475,470,320,0.2378028398,415,-1,315,-1,-1,-1,-1,0.5591,0.3789,-0.4511,-1.3753,0.0973,1
872382,m,1991-04-30 00:00:00,86.6,cbse,2009,73.2,cbse,347,2,B.Tech/B.E.,information technology,75,347,0,Uttar Pradesh,2014,640,545,605,0.8422483223,435,-1,469,-1,-1,-1,-1,-1.5953,-0.9531,0.01,0.7798,0.4805,1
247966,m,1989-06-07 00:00:00,77,board of secondary education,2007,83.7,board of intermediate education,6164,2,B.Tech/B.E.,computer engineering,68.75,6164,1,Telangana,2011,445,465,415,0.6000571823,435,-1,-1,-1,-1,-1,-1,-2.1175,1.2808,1.3977,-0.0552,1.4502,1
279976,f,1988-10-21 00:00:00,80.6,cbse,2006,79.6,cbse,51,2,B.Tech/B.E.,electronics and communication engineering,72.45,51,0,Uttar Pradesh,2011,415,425,625,0.3760595867,-1,300,-1,-1,-1,420,-1,0.51,0.9688,0.3817,0.6498,0.8183,1
839602,m,1991-07-15 00:00:00,78.16,state board,2008,73.2,state board,7738,2,B.Tech/B.E.,computer science & engineering,76.54,7738,0,Uttar Pradesh,2012,380,570,650,0.8422483223,575,-1,469,-1,-1,-1,-1,0.4155,-0.4536,0.4711,-1.2486,-0.0943,1
955301,f,1992-03-18 00:00:00,64,state board,2009,69.2,state board,172,2,B.Tech/B.E.,information technology,71.8,172,0,Uttar Pradesh,2014,485,460,425,0.8194165298,505,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,0.1637,-0.7415,-0.6692,0
535193,f,1991-04-22 00:00:00,82,state board,2009,66,state board,11635,2,B.Tech/B.E.,computer engineering,63,11635,0,Maharashtra,2013,615,500,455,0.8646854134,525,-1,-1,-1,-1,-1,-1,0.8192,1.3198,0.3817,-0.9953,0.3444,1
